100 4950
4 60 50
4 61 57
4 62 68
4 63 36
4 64 34
4 65 76
4 66 29
4 67 11
4 68 89
4 69 28
4 70 84
4 71 68
4 72 92
4 73 21
4 74 33
4 75 7
4 76 9
4 77 44
4 78 57
4 79 94
4 80 64
4 81 30
4 82 39
4 83 41
4 84 25
4 85 78
4 86 18
4 87 24
4 88 64
4 89 17
4 90 29
4 91 15
4 92 62
4 93 41
4 94 16
4 95 4
4 96 48
4 97 98
4 98 92
4 99 87
4 100 89
5 6 1
5 7 88
5 8 22
5 9 90
5 10 10
5 11 89
5 12 86
5 13 16
5 14 27
5 15 19
5 16 34
5 17 35
5 18 60
5 19 77
5 20 91
5 21 5
5 22 78
5 23 17
5 24 53
5 25 37
5 26 47
5 27 34
5 28 93
5 29 67
5 30 40
5 31 83
5 32 28
5 33 43
5 34 91
5 35 48
5 36 12
5 37 32
5 38 76
5 39 89
5 40 93
5 41 82
5 42 17
5 43 48
5 44 27
5 45 96
5 46 66
5 47 14
5 48 22
5 49 95
5 50 2
5 51 45
5 52 77
5 53 85
5 54 22
5 55 39
5 56 15
5 57 61
5 58 45
5 59 63
5 60 11
5 61 91
5 62 25
5 63 36
5 64 88
5 65 86
5 66 44
5 67 47
5 68 64
5 69 69
5 70 59
5 71 26
5 72 12
5 73 31
5 74 56
5 75 45
5 76 8
5 77 62
5 78 42
5 79 60
5 80 31
5 81 13
5 82 61
5 83 5
5 84 22
5 85 20
5 86 21
5 87 31
5 88 54
5 89 68
5 90 51
5 91 86
5 92 31
5 93 28
5 94 26
5 95 49
5 96 33
5 97 40
5 98 60
5 99 86
5 100 28
6 7 28
6 8 36
6 9 19
6 10 100
6 11 79
6 12 50
6 13 3
6 14 56
6 15 67
6 16 21
6 17 27
6 18 30
6 19 77
6 20 56
6 21 36
6 22 83
6 23 86
6 24 32
6 25 23
6 26 86
6 27 78
6 28 14
6 29 49
6 30 11
6 31 71
6 32 17
6 33 7
6 34 70
6 35 84
6 36 2
6 37 83
6 38 99
6 39 76
6 40 90
6 41 47
6 42 71
6 43 55
6 44 38
6 45 65
6 46 42
6 47 96
6 48 1
6 49 22
6 50 70
6 51 8
6 52 5
6 53 11
6 54 50
6 55 78
6 56 7
6 57 60
6 58 41
6 59 71
6 60 17
6 61 35
6 62 28
6 63 88
6 64 37
6 65 65
6 66 15
6 67 37
6 68 55
6 69 67
6 70 7
6 71 81
6 72 86
6 73 80
6 74 39
6 75 71
6 76 43
6 77 20
6 78 5
6 79 91
6 80 98
6 81 44
6 82 2
6 83 62
6 84 1
6 85 77
6 86 65
6 87 62
6 88 97
6 89 47
6 90 8
6 91 53
6 92 72
6 93 3
6 94 39
6 95 27
6 96 89
6 97 70
6 98 35
6 99 86
6 100 14
7 8 22
7 9 10
7 10 94
7 11 6
7 12 41
7 13 11
7 14 58
7 15 20
7 16 8
7 17 89
7 18 48
7 19 12
7 20 15
7 21 98
7 22 50
7 23 72
7 24 97
7 25 54
7 26 52
7 27 76
7 28 45
7 29 25
7 30 18
7 31 29
7 32 31
7 33 71
7 34 10
7 35 18
7 36 92
7 37 40
7 38 73
7 39 33
7 40 26
7 41 13
7 42 58
7 43 52
7 44 5
7 45 80
7 46 26
7 47 25
7 48 9
7 49 79
7 50 54
7 51 58
7 52 52
7 53 16
7 54 6
7 55 53
7 56 31
7 57 4
7 58 28
7 59 27
7 60 74
7 61 9
7 62 41
7 63 31
7 64 27
7 65 48
7 66 30
7 67 93
7 68 99
7 69 83
7 70 69
7 71 68
7 72 55
7 73 19
7 74 32
7 75 77
7 76 52
7 77 94
7 78 46
7 79 85
7 80 14
7 81 11
7 82 73
7 83 60
7 84 34
7 85 41
7 86 48
7 87 11
7 88 74
7 89 85
7 90 94
7 91 63
7 92 53
7 93 54
7 94 67
7 95 11
7 96 87
7 97 67
7 98 58
7 99 52
7 100 30
8 9 58
8 10 52
8 11 13
8 12 39
8 13 67
8 14 15
8 15 68
8 16 26
8 17 88
8 18 1
8 19 75
8 20 69
8 21 71
8 22 89
8 23 59
8 24 14
8 25 59
8 26 47
8 27 24
8 28 42
8 29 51
8 30 7
8 31 13
8 32 95
8 33 37
8 34 24
8 35 8
8 36 87
8 37 11
8 38 54
8 39 2
8 40 7
8 41 38
8 42 30
8 43 54
8 44 29
8 45 31
8 46 53
8 47 79
8 48 88
8 49 23
8 50 38
8 51 18
8 52 61
8 53 58
8 54 8
8 55 81
8 56 90
8 57 79
8 58 85
8 59 8
8 60 4
8 61 10
8 62 9
8 63 97
8 64 14
8 65 14
8 66 5
8 67 47
8 68 32
8 69 5
8 70 26
8 71 19
8 72 5
8 73 49
8 74 17
8 75 63
8 76 33
8 77 99
8 78 12
8 79 66
8 80 58
8 81 83
8 82 74
8 83 43
8 84 17
8 85 89
8 86 23
8 87 5
8 88 91
8 89 74
8 90 14
8 91 43
8 92 41
8 93 16
8 94 8
8 95 25
8 96 81
8 97 91
8 98 5
8 99 7
8 100 69
9 10 50
9 11 45
9 12 37
9 13 39
9 14 23
9 15 40
9 16 77
9 17 10
9 18 51
9 19 13
9 20 87
9 21 3
9 22 12
9 23 88
9 24 22
9 25 68
9 26 14
9 27 36
9 28 97
9 29 91
9 30 76
9 31 92
9 32 1
9 33 20
9 34 82
9 35 52
9 36 61
9 37 51
9 38 62
9 39 27
9 40 54
9 41 14
9 42 89
9 43 95
9 44 16
9 45 53
9 46 67
9 47 45
9 48 84
9 49 44
9 50 14
9 51 18
9 52 68
9 53 33
9 54 100
9 55 43
9 56 35
9 57 74
9 58 36
9 59 85
9 60 62
9 61 61
9 62 50
9 63 49
9 64 71
9 65 75
9 66 41
9 67 50
9 68 67
9 69 42
9 70 12
9 71 18
9 72 84
9 73 63
9 74 44
9 75 34
9 76 75
9 77 6
9 78 21
9 79 12
9 80 24
9 81 62
9 82 75
9 83 71
9 84 34
9 85 4
9 86 86
9 87 90
9 88 72
9 89 15
9 90 5
9 91 44
9 92 82
9 93 23
9 94 68
9 95 36
9 96 63
9 97 95
9 98 53
9 99 83
9 100 32
10 11 22
10 12 73
10 13 89
10 14 10
10 15 57
10 16 35
10 17 26
10 18 29
10 19 96
10 20 17
10 21 87
10 22 15
10 23 2
10 24 92
10 25 2
10 26 1
10 27 59
10 28 93
10 29 19
10 30 12
10 31 83
10 32 44
10 33 66
10 34 2
10 35 32
10 36 74
10 37 89
10 38 96
10 39 67
10 40 52
10 41 34
10 42 63
10 43 89
10 44 40
10 45 39
10 46 38
10 47 68
10 48 66
10 49 29
10 50 40
10 51 91
10 52 60
10 53 38
10 54 38
10 55 35
10 56 74
10 57 50
10 58 99
10 59 59
10 60 68
10 61 13
10 62 57
10 63 22
10 64 88
10 65 31
10 66 3
10 67 94
10 68 11
10 69 8
10 70 41
10 71 13
10 72 83
10 73 89
10 74 16
10 75 76
10 76 34
10 77 30
10 78 63
10 79 14
10 80 53
10 81 78
10 82 89
10 83 10
10 84 31
10 85 39
10 86 48
10 87 94
10 88 28
10 89 7
10 90 80
10 91 11
10 92 58
10 93 20
10 94 36
10 95 83
10 96 63
10 97 38
10 98 2
10 99 23
10 100 27
11 12 85
11 13 39
11 14 92
11 15 11
11 16 95
11 17 23
11 18 48
11 19 80
11 20 70
11 21 20
11 22 27
11 23 89
11 24 100
11 25 35
11 26 43
11 27 55
11 28 38
11 29 14
11 30 78
11 31 14
11 32 98
11 33 4
11 34 39
11 35 84
11 36 94
11 37 85
11 38 60
11 39 4
11 40 11
11 41 53
11 42 100
11 43 32
11 44 33
11 45 100
11 46 5
11 47 100
11 48 34
11 49 72
11 50 80
11 51 7
11 52 37
11 53 46
11 54 55
11 55 94
11 56 49
11 57 49
11 58 92
11 59 59
11 60 14
11 61 80
11 62 61
11 63 76
11 64 76
11 65 2
11 66 88
11 67 26
11 68 49
11 69 12
11 70 91
11 71 40
11 72 8
11 73 45
11 74 54
11 75 27
11 76 63
11 77 73
11 78 32
11 79 66
11 80 84
11 81 88
11 82 51
11 83 69
11 84 32
11 85 92
11 86 80
11 87 83
11 88 91
11 89 98
11 90 34
11 91 24
11 92 100
11 93 61
11 94 42
11 95 72
11 96 52
11 97 56
11 98 79
11 99 38
11 100 57
12 13 81
12 14 65
12 15 45
12 16 78
12 17 10
12 18 12
12 19 77
12 20 60
12 21 66
12 22 21
12 23 73
12 24 70
12 25 3
12 26 53
12 27 29
12 28 10
12 29 31
12 30 78
12 31 97
12 32 33
12 33 4
12 34 98
12 35 58
12 36 28
12 37 87
12 38 74
12 39 2
12 40 33
12 41 56
12 42 40
12 43 35
12 44 35
12 45 64
12 46 42
12 47 10
12 48 13
12 49 56
12 50 18
12 51 65
12 52 53
12 53 85
12 54 39
12 55 45
12 56 13
12 57 60
12 58 13
12 59 74
12 60 86
12 61 56
12 62 96
12 63 55
12 64 59
12 65 34
12 66 17
12 67 2
12 68 99
12 69 29
12 70 13
12 71 99
12 72 15
12 73 86
12 74 14
12 75 56
12 76 27
12 77 13
12 78 64
12 79 58
12 80 96
12 81 73
12 82 48
12 83 50
12 84 73
12 85 36
12 86 47
12 87 82
12 88 44
12 89 59
12 90 24
12 91 17
12 92 44
12 93 80
12 94 15
12 95 99
12 96 36
12 97 48
12 98 69
12 99 10
12 100 78
13 14 26
13 15 4
13 16 51
13 17 85
13 18 48
13 19 53
13 20 20
13 21 88
13 22 51
13 23 35
13 24 42
13 25 51
13 26 27
13 27 81
13 28 75
13 29 88
13 30 6
13 31 7
13 32 58
13 33 57
13 34 55
13 35 92
13 36 25
13 37 37
13 38 64
13 39 21
13 40 60
13 41 40
13 42 8
13 43 32
13 44 23
13 45 13
13 46 2
13 47 85
13 48 4
13 49 77
13 50 89
13 51 77
13 52 23
13 53 41
13 54 72
13 55 17
13 56 85
13 57 60
13 58 96
13 59 57
13 60 94
13 61 2
13 62 23
13 63 5
13 64 6
13 65 48
13 66 75
13 67 2
13 68 86
13 69 1
13 70 56
13 71 70
13 72 80
13 73 1
13 74 86
13 75 98
13 76 28
13 77 100
13 78 46
13 79 80
13 80 93
13 81 21
13 82 66
13 83 52
13 84 87
13 85 67
13 86 55
13 87 42
13 88 30
13 89 79
13 90 27
13 91 80
13 92 31
13 93 11
13 94 72
13 95 38
13 96 30
13 97 51
13 98 16
13 99 95
13 100 8
14 15 64
14 16 53
14 17 13
14 18 33
14 19 52
14 20 6
14 21 45
14 22 32
14 23 70
14 24 100
14 25 32
14 26 11
14 27 16
14 28 3
14 29 86
14 30 17
14 31 13
14 32 86
14 33 71
14 34 57
14 35 55
14 36 57
14 37 80
14 38 44
14 39 20
14 40 96
14 41 32
14 42 78
14 43 69
14 44 21
14 45 27
14 46 80
14 47 6
14 48 100
14 49 59
14 50 81
14 51 74
14 52 2
14 53 43
14 54 30
14 55 10
14 56 44
14 57 68
14 58 38
14 59 12
14 60 98
14 61 50
14 62 84
14 63 10
14 64 68
14 65 19
14 66 55
14 67 83
14 68 79
14 69 25
14 70 19
14 71 85
14 72 51
14 73 78
14 74 5
14 75 55
14 76 23
14 77 20
14 78 39
14 79 57
14 80 94
14 81 23
14 82 49
14 83 90
14 84 49
14 85 22
14 86 75
14 87 78
14 88 53
14 89 47
14 90 28
14 91 36
14 92 10
14 93 42
14 94 42
14 95 93
14 96 12
14 97 64
14 98 47
14 99 53
14 100 25
15 16 92
15 17 63
15 18 63
15 19 17
15 20 39
15 21 10
15 22 41
15 23 56
15 24 59
15 25 60
15 26 2
15 27 4
15 28 51
15 29 34
15 30 50
15 31 27
15 32 68
15 33 38
15 34 34
15 35 81
15 36 39
15 37 83
15 38 96
15 39 100
15 40 84
15 41 44
15 42 22
15 43 5
15 44 77
15 45 72
15 46 73
15 47 28
15 48 94
15 49 21
15 50 95
15 51 29
15 52 8
15 53 43
15 54 22
15 55 100
15 56 37
15 57 58
15 58 50
15 59 65
15 60 19
15 61 62
15 62 49
15 63 29
15 64 89
15 65 26
15 66 54
15 67 81
15 68 48
15 69 83
15 70 76
15 71 88
15 72 77
15 73 55
15 74 39
15 75 7
15 76 78
15 77 13
15 78 75
15 79 3
15 80 7
15 81 26
15 82 60
15 83 35
15 84 31
15 85 28
15 86 62
15 87 6
15 88 59
15 89 46
15 90 55
15 91 79
15 92 3
15 93 69
15 94 5
15 95 19
15 96 35
15 97 58
15 98 83
15 99 31
15 100 3
16 17 69
16 18 50
16 19 62
16 20 59
16 21 29
16 22 28
16 23 99
16 24 48
16 25 15
16 26 6
16 27 58
16 28 70
16 29 15
16 30 65
16 31 55
16 32 54
16 33 33
16 34 69
16 35 60
16 36 92
16 37 18
16 38 83
16 39 74
16 40 36
16 41 92
16 42 53
16 43 92
16 44 26
16 45 37
16 46 6
16 47 86
16 48 60
16 49 85
16 50 4
16 51 56
16 52 11
16 53 78
16 54 30
16 55 87
16 56 61
16 57 44
16 58 34
16 59 12
16 60 57
16 61 64
16 62 71
16 63 21
16 64 92
16 65 5
16 66 14
16 67 1
16 68 80
16 69 62
16 70 30
16 71 60
16 72 10
16 73 83
16 74 77
16 75 49
16 76 91
16 77 22
16 78 65
16 79 13
16 80 95
16 81 51
16 82 67
16 83 45
16 84 85
16 85 31
16 86 14
16 87 100
16 88 30
16 89 18
16 90 91
16 91 72
16 92 26
16 93 71
16 94 29
16 95 13
16 96 3
16 97 96
16 98 75
16 99 9
16 100 91
17 18 32
17 19 100
17 20 68
17 21 19
17 22 40
17 23 68
17 24 8
17 25 23
17 26 52
17 27 53
17 28 78
17 29 36
17 30 90
17 31 61
17 32 48
17 33 53
17 34 17
17 35 46
17 36 3
17 37 58
17 38 5
17 39 95
17 40 100
17 41 76
17 42 45
17 43 69
17 44 63
17 45 63
17 46 96
17 47 4
17 48 77
17 49 11
17 50 52
17 51 66
17 52 41
17 53 8
17 54 19
17 55 22
17 56 90
17 57 1
17 58 78
17 59 54
17 60 82
17 61 91
17 62 10
17 63 59
17 64 18
17 65 97
17 66 36
17 67 49
17 68 88
17 69 99
17 70 57
17 71 81
17 72 97
17 73 32
17 74 27
17 75 65
17 76 13
17 77 64
17 78 55
17 79 20
17 80 79
17 81 90
17 82 51
17 83 26
17 84 14
17 85 68
17 86 70
17 87 31
17 88 52
17 89 80
17 90 77
17 91 1
17 92 36
17 93 55
17 94 53
17 95 66
17 96 15
17 97 57
17 98 14
17 99 44
17 100 62
18 19 54
18 20 77
18 21 28
18 22 16
18 23 39
18 24 28
18 25 36
18 26 2
18 27 58
18 28 93
18 29 35
18 30 3
18 31 32
18 32 53
18 33 92
18 34 93
18 35 91
18 36 13
18 37 26
18 38 97
18 39 3
18 40 93
18 41 35
18 42 83
18 43 55
18 44 47
18 45 46
18 46 28
18 47 17
18 48 34
18 49 23
18 50 44
18 51 66
18 52 31
18 53 16
18 54 5
18 55 37
18 56 26
18 57 26
18 58 90
18 59 6
18 60 60
18 61 74
18 62 76
18 63 29
18 64 55
18 65 66
18 66 98
18 67 4
18 68 19
18 69 55
18 70 95
18 71 86
18 72 12
18 73 27
18 74 53
18 75 53
18 76 36
18 77 65
18 78 99
18 79 91
18 80 74
18 81 64
18 82 64
18 83 79
18 84 62
18 85 82
18 86 42
18 87 42
18 88 20
18 89 99
18 90 100
18 91 80
18 92 67
18 93 56
18 94 52
18 95 30
18 96 59
18 97 16
18 98 31
18 99 91
18 100 35
19 20 44
19 21 24
19 22 29
19 23 32
19 24 9
19 25 59
19 26 78
19 27 78
19 28 23
19 29 100
19 30 26
19 31 68
19 32 50
19 33 85
19 34 14
19 35 94
19 36 4
19 37 83
19 38 78
19 39 31
19 40 97
19 41 33
19 42 74
19 43 43
19 44 6
19 45 74
19 46 78
19 47 79
19 48 35
19 49 25
19 50 5
19 51 31
19 52 59
19 53 84
19 54 73
19 55 70
19 56 60
19 57 23
19 58 62
19 59 72
19 60 83
19 61 10
19 62 96
19 63 68
19 64 89
19 65 41
19 66 37
19 67 2
19 68 71
19 69 60
19 70 52
19 71 42
19 72 11
19 73 22
19 74 15
19 75 47
19 76 31
19 77 61
19 78 83
19 79 63
19 80 57
19 81 63
19 82 17
19 83 27
19 84 92
19 85 40
19 86 7
19 87 53
19 88 42
19 89 59
19 90 33
19 91 52
19 92 75
19 93 45
19 94 6
19 95 48
19 96 21
19 97 20
19 98 50
19 99 15
19 100 48
20 21 3
20 22 16
20 23 48
20 24 7
20 25 90
20 26 30
20 27 52
20 28 8
20 29 37
20 30 81
20 31 27
20 32 25
20 33 78
20 34 48
20 35 3
20 36 23
20 37 50
20 38 58
20 39 18
20 40 23
20 41 60
20 42 77
20 43 50
20 44 57
20 45 64
20 46 31
20 47 18
20 48 33
20 49 31
20 50 100
20 51 10
20 52 77
20 53 66
20 54 45
20 55 61
20 56 29
20 57 77
20 58 76
20 59 82
20 60 36
20 61 30
20 62 96
20 63 14
20 64 64
20 65 94
20 66 82
20 67 87
20 68 16
20 69 20
20 70 84
20 71 92
20 72 15
20 73 23
20 74 37
20 75 35
20 76 43
20 77 73
20 78 69
20 79 59
20 80 71
20 81 33
20 82 94
20 83 71
20 84 62
20 85 96
20 86 18
20 87 94
20 88 82
20 89 71
20 90 64
20 91 25
20 92 40
20 93 4
20 94 82
20 95 49
20 96 68
20 97 20
20 98 64
20 99 10
20 100 91
21 22 5
21 23 28
21 24 87
21 25 47
21 26 34
21 27 34
21 28 42
21 29 36
21 30 35
21 31 10
21 32 14
21 33 79
21 34 30
21 35 41
21 36 85
21 37 56
21 38 57
21 39 76
21 40 78
21 41 28
21 42 15
21 43 34
21 44 6
21 45 46
21 46 49
21 47 62
21 48 22
21 49 2
21 50 7
21 51 22
21 52 64
21 53 44
21 54 31
21 55 70
21 56 97
21 57 2
21 58 73
21 59 92
21 60 64
21 61 77
21 62 43
21 63 94
21 64 25
21 65 26
21 66 59
21 67 20
21 68 8
21 69 9
21 70 63
21 71 24
21 72 19
21 73 22
21 74 17
21 75 75
21 76 25
21 77 63
21 78 39
21 79 94
21 80 97
21 81 84
21 82 52
21 83 80
21 84 38
21 85 25
21 86 24
21 87 86
21 88 96
21 89 9
21 90 44
21 91 72
21 92 87
21 93 4
21 94 9
21 95 58
21 96 86
21 97 66
21 98 55
21 99 95
21 100 63
22 23 12
22 24 39
22 25 15
22 26 59
22 27 85
22 28 69
22 29 53
22 30 88
22 31 45
22 32 3
22 33 64
22 34 47
22 35 86
22 36 15
22 37 6
22 38 10
22 39 75
22 40 87
22 41 59
22 42 95
22 43 85
22 44 66
22 45 24
22 46 98
22 47 87
22 48 10
22 49 79
22 50 96
22 51 41
22 52 16
22 53 73
22 54 3
22 55 85
22 56 64
22 57 51
22 58 58
22 59 79
22 60 88
22 61 98
22 62 64
22 63 2
22 64 23
22 65 60
22 66 88
22 67 19
22 68 27
22 69 64
22 70 52
22 71 42
22 72 74
22 73 81
22 74 10
22 75 28
22 76 63
22 77 57
22 78 10
22 79 16
22 80 9
22 81 78
22 82 45
22 83 4
22 84 28
22 85 80
22 86 58
22 87 42
22 88 4
22 89 65
22 90 91
22 91 25
22 92 6
22 93 76
22 94 22
22 95 2
22 96 84
22 97 100
22 98 52
22 99 60
22 100 76
23 24 50
23 25 39
23 26 25
23 27 41
23 28 64
23 29 88
23 30 95
23 31 91
23 32 12
23 33 50
23 34 39
23 35 58
23 36 56
23 37 64
23 38 57
23 39 23
23 40 83
23 41 20
23 42 69
23 43 59
23 44 38
23 45 56
23 46 65
23 47 57
23 48 74
23 49 14
23 50 13
23 51 10
23 52 93
23 53 82
23 54 25
23 55 74
23 56 68
23 57 35
23 58 65
23 59 22
23 60 44
23 61 49
23 62 24
23 63 28
23 64 32
23 65 30
23 66 97
23 67 55
23 68 89
23 69 18
23 70 11
23 71 40
23 72 58
23 73 71
23 74 56
23 75 64
23 76 15
23 77 32
23 78 77
23 79 63
23 80 97
23 81 53
23 82 96
23 83 92
23 84 84
23 85 16
23 86 70
23 87 81
23 88 83
23 89 35
23 90 62
23 91 18
23 92 11
23 93 30
23 94 33
23 95 89
23 96 71
23 97 94
23 98 87
23 99 68
23 100 35
24 25 37
24 26 36
24 27 65
24 28 100
24 29 34
24 30 49
24 31 85
24 32 97
24 33 22
24 34 37
24 35 26
24 36 94
24 37 95
24 38 11
24 39 5
24 40 80
24 41 48
24 42 73
24 43 27
24 44 79
24 45 40
24 46 80
24 47 50
24 48 63
24 49 11
24 50 68
24 51 79
24 52 50
24 53 19
24 54 53
24 55 50
24 56 65
24 57 37
24 58 14
24 59 59
24 60 94
24 61 52
24 62 92
24 63 15
24 64 25
24 65 21
24 66 23
24 67 78
24 68 34
24 69 63
24 70 28
24 71 66
24 72 11
24 73 33
24 74 70
24 75 48
24 76 86
24 77 90
24 78 35
24 79 69
24 80 57
24 81 87
24 82 82
24 83 68
24 84 83
24 85 4
24 86 58
24 87 89
24 88 54
24 89 64
24 90 28
24 91 93
24 92 7
24 93 46
24 94 21
24 95 17
24 96 58
24 97 40
24 98 66
24 99 80
24 100 91
25 26 95
25 27 23
25 28 79
25 29 54
25 30 100
25 31 8
25 32 39
25 33 56
25 34 13
25 35 36
25 36 79
25 37 94
25 38 61
25 39 69
25 40 20
25 41 7
25 42 90
25 43 5
25 44 15
25 45 11
25 46 82
25 47 79
25 48 24
25 49 24
25 50 81
25 51 68
25 52 14
25 53 56
25 54 25
25 55 29
25 56 6
25 57 37
25 58 68
25 59 18
25 60 9
25 61 90
25 62 25
25 63 96
25 64 31
25 65 27
25 66 46
25 67 91
25 68 22
25 69 18
25 70 77
25 71 7
25 72 50
25 73 6
25 74 14
25 75 56
25 76 18
25 77 28
25 78 52
25 79 96
25 80 75
25 81 88
25 82 50
25 83 95
25 84 76
25 85 94
25 86 3
25 87 97
25 88 61
25 89 74
25 90 25
25 91 19
25 92 24
25 93 97
25 94 15
25 95 59
25 96 68
25 97 34
25 98 69
25 99 69
25 100 80
26 27 41
26 28 35
26 29 54
26 30 14
26 31 69
26 32 39
26 33 35
26 34 3
26 35 81
26 36 12
26 37 85
26 38 68
26 39 49
26 40 26
26 41 41
26 42 65
26 43 2
26 44 63
26 45 53
26 46 26
26 47 44
26 48 53
26 49 49
26 50 68
26 51 8
26 52 100
26 53 57
26 54 94
26 55 13
26 56 93
26 57 4
26 58 48
26 59 83
26 60 10
26 61 66
26 62 39
26 63 87
26 64 64
26 65 25
26 66 21
26 67 17
26 68 51
26 69 60
26 70 68
26 71 7
26 72 49
26 73 96
26 74 57
26 75 41
26 76 50
26 77 24
26 78 45
26 79 58
26 80 10
26 81 65
26 82 11
26 83 58
26 84 84
26 85 33
26 86 79
26 87 16
26 88 65
26 89 23
26 90 51
26 91 98
26 92 44
26 93 6
26 94 49
26 95 58
26 96 36
26 97 33
26 98 80
26 99 76
26 100 3
27 28 71
27 29 8
27 30 22
27 31 77
27 32 33
27 33 30
27 34 5
27 35 11
27 36 43
27 37 59
27 38 55
27 39 77
27 40 91
27 41 100
27 42 9
27 43 40
27 44 6
27 45 59
27 46 42
27 47 36
27 48 46
27 49 93
27 50 15
27 51 87
27 52 21
27 53 75
27 54 28
27 55 1
27 56 98
27 57 30
27 58 58
27 59 42
27 60 42
27 61 27
27 62 78
27 63 92
27 64 72
27 65 42
27 66 38
27 67 38
27 68 80
27 69 86
27 70 23
27 71 97
27 72 72
27 73 66
27 74 63
27 75 48
27 76 72
27 77 47
27 78 68
27 79 45
27 80 84
27 81 2
27 82 52
27 83 97
27 84 39
27 85 79
27 86 26
27 87 92
27 88 26
27 89 30
27 90 9
27 91 59
27 92 42
27 93 37
27 94 60
27 95 57
27 96 18
27 97 26
27 98 54
27 99 57
27 100 29
28 29 67
28 30 47
28 31 85
28 32 66
28 33 49
28 34 96
28 35 90
28 36 3
28 37 29
